Index,BasePrice,Name,Count,TotalTrades,,,Region,,,,,,,,,,,
15130,31200,Magic Crystal of Infinity - Down Attack,27,,,,,,,,,,,,,,,
15152,35800,Magic Crystal of Infinity - Ignore Knockdown Resistance,14,,,,,,,,,,,,,,,
15154,34800,Magic Crystal of Infinity - Ignore Stun Resistance,3,,,,,,,,,,,,,,,
15654,20200000,Valtarra Spirit's Crystal,35,,,,,,,,,,,,,,,
15677,69500000,Rebellious Spirit Crystal,0,,,,,,,,,,,,,,,
15133,35100,Magic Crystal of Infinity - Speed Attack,15,,,,,,,,,,,,,,,
15633,78000000,Red Spirit Crystal,40,,,,,,,,,,,,,,,
15626,5750000,Black Spirit Crystal,9,,,,,,,,,,,,,,,
15121,34700,Magic Crystal of Infinity - Memory,158,,,,,,,,,,,,,,,
15034,4450,Dim Magical Crystal: Karma,0,,,,,,,,,,,,,,,
15634,68500000,Red Battlefield Crystal: Harphia,15,,,,,,,,,,,,,,,
15156,2150000,Magic Crystal of Infinity - Skill,0,,,,,,,,,,,,,,,
15035,4620,Dim Magical Crystal: Combat,6,,,,,,,,,,,,,,,
15628,33000000,Black Magic Crystal - Harphia,0,,,,,,,,,,,,,,,
15017,28800,Magic Crystal of Enchantment - Memory,1,,,,,,,,,,,,,,,
15803,108000000,WON Magic Crystal - Harphia,10,,,,,,,,,,,,,,,
15123,491000,Magic Crystal of Infinity - Vision,0,,,,,,,,,,,,,,,
15221,3140000,Black Magic Crystal - Memory,164,,,,,,,,,,,,,,,
15018,26000,Magic Crystal of Enchantment - Intimidation,0,,,,,,,,,,,,,,,
15020,34600,Magic Crystal of Enchantment - Agility,0,,,,,,,,,,,,,,,
15125,10200000,Magic Crystal of Infinity - Experience,0,,,,,,,,,,,,,,,
15802,189000000,BON Magic Crystal - Harphia,5,,,,,,,,,,,,,,,
15122,545000,Magic Crystal of Infinity - Intimidation,14,,,,,,,,,,,,,,,
15124,550000,Magic Crystal of Infinity - Agility,0,,,,,,,,,,,,,,,
15222,3220000,Black Magic Crystal - Intimidation,42,,,,,,,,,,,,,,,
15224,3100000,Black Magic Crystal - Agility,189,,,,,,,,,,,,,,,
15624,2700000,Ancient Magic Crystal of Enchantment - Agility,0,,,,,,,,,,,,,,,
15601,137000,Ancient Magic Crystal - Harphia,131,,,,,,,,,,,,,,,
15801,330000000,JIN Magic Crystal - Harphia,0,,,,,,,,,,,,,,,
15019,32200,Magic Crystal of Enchantment - Vision,0,,,,,,,,,,,,,,,
15040,4490,Dim Magical Crystal: Alchemy,9,,,,,,,,,,,,,,,
15108,106000,Magic Crystal of Infinity - Patience,0,,,,,,,,,,,,,,,
15138,31100,Magic Crystal of Infinity - Ranged Defense,43,,,,,,,,,,,,,,,
15206,6000000,Black Magic Crystal - Armor,0,,,,,,,,,,,,,,,
15806,89500000,WON Magic Crystal - Cobelinus,38,,,,,,,,,,,,,,,
15008,34100,Magic Crystal of Abundance - Patience,0,,,,,,,,,,,,,,,
15037,4770,Dim Magical Crystal: Fishing,23,,,,,,,,,,,,,,,
15044,6750,Dim Magical Crystal: Farming,20,,,,,,,,,,,,,,,
15137,31700,Magic Crystal of Infinity - Melee Defense,43,,,,,,,,,,,,,,,
15007,33800,Magic Crystal of Abundance - Vigor,0,,,,,,,,,,,,,,,
15107,352000,Magic Crystal of Infinity - Vigor,8,,,,,,,,,,,,,,,
15207,3170000,Black Magic Crystal - Vigor,189,,,,,,,,,,,,,,,
15010,39400,Magic Crystal of Abundance - Resonance,45,,,,,,,,,,,,,,,
15610,1160000,Ancient Magic Crystal of Abundance - Armor,3,,,,,,,,,,,,,,,
15635,86500000,Red Battlefield Crystal: Cobelinus,24,,,,,,,,,,,,,,,
15036,4590,Dim Magical Crystal: Gathering,10,,,,,,,,,,,,,,,
15602,9900000,Ancient Magic Crystal - Cobelinus,0,,,,,,,,,,,,,,,
15670,41400000,Dark Red Fang Crystal - Armor,42,,,,,,,,,,,,,,,
15038,6000,Dim Magical Crystal: Hunting,9,,,,,,,,,,,,,,,
15614,710000,Ancient Magic Crystal of Abundance - Resonance,20,,,,,,,,,,,,,,,
15042,4460,Dim Magical Crystal: Training,19,,,,,,,,,,,,,,,
15110,113000,Magic Crystal of Infinity - Resonance,0,,,,,,,,,,,,,,,
15135,31000,Magic Crystal of Infinity - Siege,27,,,,,,,,,,,,,,,
15613,760000,Ancient Magic Crystal of Abundance- Healing,16,,,,,,,,,,,,,,,
15009,34000,Magic Crystal of Abundance - Healing,0,,,,,,,,,,,,,,,
15043,6250,Dim Magical Crystal: Trade,27,,,,,,,,,,,,,,,
15045,8700,Dim Magical Crystal: Sail,27,,,,,,,,,,,,,,,
15109,545000,Magic Crystal of Infinity - Heal,0,,,,,,,,,,,,,,,
15136,47500,Magic Crystal of Infinity - Evasion,36,,,,,,,,,,,,,,,
15629,26600000,Black Magic Crystal - Cobelinus,51,,,,,,,,,,,,,,,
15804,133000000,JIN Magic Crystal - Cobelinus,24,,,,,,,,,,,,,,,
15039,4860,Dim Magical Crystal: Cooking,32,,,,,,,,,,,,,,,
15041,5700,Dim Magical Crystal: Processing,19,,,,,,,,,,,,,,,
15139,30800,Magic Crystal of Infinity - Magic Defense,44,,,,,,,,,,,,,,,
15805,110000000,BON Magic Crystal - Cobelinus,29,,,,,,,,,,,,,,,
15630,33000000,Black Magic Crystal - Viper,0,,,,,,,,,,,,,,,
15117,70000,Magic Crystal of Infinity - Sturdiness,20,,,,,,,,,,,,,,,
15150,33200,Magic Crystal of Infinity - Magic Attack,63,,,,,,,,,,,,,,,
15636,48200000,Red Battlefield Crystal: Viper,0,,,,,,,,,,,,,,,
15014,35800,Magic Crystal of the Sun - Assault,98,,,,,,,,,,,,,,,
15807,329000000,JIN Magic Crystal - Viper,0,,,,,,,,,,,,,,,
15809,84000000,WON Magic Crystal - Viper,67,,,,,,,,,,,,,,,
15808,86500000,BON Magic Crystal - Viper,35,,,,,,,,,,,,,,,
15119,770000,Magic Crystal of Infinity - Precision,0,,,,,,,,,,,,,,,
15219,3030000,Black Magic Crystal - Precision,131,,,,,,,,,,,,,,,
15669,33500000,Dark Red Fang Crystal - Valor,67,,,,,,,,,,,,,,,
15148,34100,Magic Crystal of Infinity - Melee Attack,71,,,,,,,,,,,,,,,
15118,35300,Magic Crystal of Infinity - Valor,123,,,,,,,,,,,,,,,
15120,83500,Magic Crystal of Infinity - Strength,23,,,,,,,,,,,,,,,
15218,3260000,Black Magic Crystal - Valor,298,,,,,,,,,,,,,,,
15149,550000,Magic Crystal of Infinity - Ranged Attack,0,,,,,,,,,,,,,,,
15015,33200,Magic Crystal of the Sun - Sturdiness,15,,,,,,,,,,,,,,,
15016,34100,Magic Crystal of the Sun - Valor,16,,,,,,,,,,,,,,,
15029,115000,Magic Crystal of the Sun - Precision,0,,,,,,,,,,,,,,,
15030,115000,Magic Crystal of the Sun - Boulder,0,,,,,,,,,,,,,,,
15116,32300,Magic Crystal of Infinity - Assault,184,,,,,,,,,,,,,,,
15216,3150000,Black Magic Crystal - Assault,152,,,,,,,,,,,,,,,
15217,3140000,Black Magic Crystal - Sturdiness,33,,,,,,,,,,,,,,,
15603,155000,Ancient Magic Crystal - Viper,156,,,,,,,,,,,,,,,
15113,550000,Magic Crystal of Infinity - Ascension,0,,,,,,,,,,,,,,,
15146,550000,Magic Crystal of Infinity - Energy,112,,,,,,,,,,,,,,,
15214,3320000,Black Magic Crystal - Descent,55,,,,,,,,,,,,,,,
15631,33000000,Black Magic Crystal - Hystria,0,,,,,,,,,,,,,,,
15013,34600,Magic Crystal of Nature - Ascension,0,,,,,,,,,,,,,,,
15114,383000,Magic Crystal of Infinity - Descent,0,,,,,,,,,,,,,,,
15213,3330000,Black Magic Crystal - Ascension,51,,,,,,,,,,,,,,,
15011,31900,Magic Crystal of Nature - Swiftness,18,,,,,,,,,,,,,,,
15111,41500,Magic Crystal of Infinity - Swiftness,37,,,,,,,,,,,,,,,
15211,3140000,Black Magic Crystal - Swiftness,325,,,,,,,,,,,,,,,
15811,145000000,BON Magic Crystal - Hystria,12,,,,,,,,,,,,,,,
15640,70000000,Red Battlefield Crystal: Adamantine,5,,,,,,,,,,,,,,,
15012,33300,Magic Crystal of Nature - Adamantine,11,,,,,,,,,,,,,,,
15147,990000,Magic Crystal of Infinity - Submergence,76,,,,,,,,,,,,,,,
15637,72000000,Red Battlefield Crystal: Hystria,0,,,,,,,,,,,,,,,
15112,214000,Magic Crystal of Infinity - Adamantine,23,,,,,,,,,,,,,,,
15212,3430000,Black Magic Crystal - Adamantine,577,,,,,,,,,,,,,,,
15812,124000000,WON Magic Crystal - Hystria,10,,,,,,,,,,,,,,,
15115,550000,Magic Crystal of Infinity - Endurance,0,,,,,,,,,,,,,,,
15616,10200000,Ancient Magic Crystal of Nature - Adamantine,362,,,,,,,,,,,,,,,
15604,305000,Ancient Magic Crystal - Hystria,256,,,,,,,,,,,,,,,
15028,115000,Magic Crystal of Nature - Endurance,0,,,,,,,,,,,,,,,
15810,213000000,JIN Magic Crystal - Hystria,14,,,,,,,,,,,,,,,
15006,30300,Magic Crystal of Abundance - Armor,0,,,,,,,,,,,,,,,
15104,505000,Magic Crystal of Infinity - Carnage,0,,,,,,,,,,,,,,,
15103,102000,Magic Crystal of Infinity - Carnage,65,,,,,,,,,,,,,,,
15665,104000000,HAN Magic Crystal - Gervish,9,,,,,,,,,,,,,,,
15666,104000000,HAN Magic Crystal - Macalod,9,,,,,,,,,,,,,,,
15005,32000,Magic Crystal of Crimson Flame - Carnage,3,,,,,,,,,,,,,,,
15105,49300,Magic Crystal of Infinity - Carnage,52,,,,,,,,,,,,,,,
15663,8300000,Combined Magic Crystal - Macalod,259,,,,,,,,,,,,,,,
15003,31500,Magic Crystal of Crimson Flame - Carnage,0,,,,,,,,,,,,,,,
15004,33800,Magic Crystal of Crimson Flame - Carnage,0,,,,,,,,,,,,,,,
15021,29100,Magic Crystal of Perfection,6,,,,,,,,,,,,,,,
15106,550000,Magic Crystal of Infinity - Armor,26,,,,,,,,,,,,,,,
15664,27300000,Combined Magic Crystal - Hoom,118,,,,,,,,,,,,,,,
15667,108000000,HAN Magic Crystal - Hoom,0,,,,,,,,,,,,,,,
15662,5500000,Combined Magic Crystal - Gervish,11319,,,,,,,,,,,,,,,
17315,22400000,[Basic Dye] Deep Bronze,0,,,,,,,,,,,,,,,
17316,22400000,[Basic Dye] Dark Black,0,,,,,,,,,,,,,,,
17200,22400000,[Basic Dye] Real Yellow,0,,,,,,,,,,,,,,,
17272,22400000,[Basic Dye] Real Blue,0,,,,,,,,,,,,,,,
17312,22300000,[Basic Dye] Snow White,0,,,,,,,,,,,,,,,
17128,22400000,[Basic Dye] Real Red,0,,,,,,,,,,,,,,,
17313,22400000,[Basic Dye] Blade Silver,0,,,,,,,,,,,,,,,
46018,22400000,[Olvian Dye] True Orange,0,,,,,,,,,,,,,,,
46090,22400000,[Olvian Dye] True Indigo,0,,,,,,,,,,,,,,,
46030,22400000,[Olvian Dye] True Yellow,0,,,,,,,,,,,,,,,
46102,22400000,[Olvian Dye] True Purple,0,,,,,,,,,,,,,,,
46066,22400000,[Olvian Dye] True Aqua,0,,,,,,,,,,,,,,,
46054,22400000,[Olvian Dye] True Mint,0,,,,,,,,,,,,,,,
46122,22400000,[Olvian Dye] Black,0,,,,,,,,,,,,,,,
46114,22400000,[Olvian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46006,22400000,[Olvian Dye] True Red,0,,,,,,,,,,,,,,,
46042,22400000,[Olvian Dye] True Lime,0,,,,,,,,,,,,,,,
46078,22400000,[Olvian Dye] True Sky,0,,,,,,,,,,,,,,,
46188,22100000,[Velian Dye] True Aqua,0,,,,,,,,,,,,,,,
46244,22400000,[Velian Dye] Black,0,,,,,,,,,,,,,,,
46224,22400000,[Velian Dye] True Purple,0,,,,,,,,,,,,,,,
46140,22400000,[Velian Dye] True Orange,0,,,,,,,,,,,,,,,
46176,22400000,[Velian Dye] True Mint,0,,,,,,,,,,,,,,,
46236,22400000,[Velian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46152,22400000,[Velian Dye] True Yellow,0,,,,,,,,,,,,,,,
46212,22400000,[Velian Dye] True Indigo,0,,,,,,,,,,,,,,,
46200,22400000,[Velian Dye] True Sky,0,,,,,,,,,,,,,,,
46128,22400000,[Velian Dye] True Red,0,,,,,,,,,,,,,,,
46164,22400000,[Velian Dye] True Lime,0,,,,,,,,,,,,,,,
46358,22200000,[Heidelian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46346,22400000,[Heidelian Dye] True Purple,0,,,,,,,,,,,,,,,
46262,22400000,[Heidelian Dye] True Orange,0,,,,,,,,,,,,,,,
46274,22400000,[Heidelian Dye] True Yellow,0,,,,,,,,,,,,,,,
46310,22400000,[Heidelian Dye] True Aqua,0,,,,,,,,,,,,,,,
46322,22400000,[Heidelian Dye] True Sky,0,,,,,,,,,,,,,,,
46286,22400000,[Heidelian Dye] True Lime,0,,,,,,,,,,,,,,,
46334,22400000,[Heidelian Dye] True Indigo,0,,,,,,,,,,,,,,,
46250,22400000,[Heidelian Dye] True Red,0,,,,,,,,,,,,,,,
46298,22400000,[Heidelian Dye] True Mint,0,,,,,,,,,,,,,,,
46366,22400000,[Heidelian Dye] Black,0,,,,,,,,,,,,,,,
46432,22400000,[Keplanian Dye] True Aqua,0,,,,,,,,,,,,,,,
46468,22400000,[Keplanian Dye] True Purple,0,,,,,,,,,,,,,,,
46384,22400000,[Keplanian Dye] True Orange,0,,,,,,,,,,,,,,,
46444,22400000,[Keplanian Dye] True Sky,0,,,,,,,,,,,,,,,
46396,22400000,[Keplanian Dye] True Yellow,0,,,,,,,,,,,,,,,
46408,22400000,[Keplanian Dye] True Lime,0,,,,,,,,,,,,,,,
46480,22100000,[Keplanian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46372,22400000,[Keplanian Dye] True Red,0,,,,,,,,,,,,,,,
46420,22400000,[Keplanian Dye] True Mint,0,,,,,,,,,,,,,,,
46488,22400000,[Keplanian Dye] Black,0,,,,,,,,,,,,,,,
46456,22400000,[Keplanian Dye] True Indigo,0,,,,,,,,,,,,,,,
46494,22400000,[Calpheonian Dye] True Red,0,,,,,,,,,,,,,,,
46554,22400000,[Calpheonian Dye] True Aqua,0,,,,,,,,,,,,,,,
46518,22400000,[Calpheonian Dye] True Yellow,0,,,,,,,,,,,,,,,
46610,22400000,[Calpheonian Dye] Black,0,,,,,,,,,,,,,,,
46590,22400000,[Calpheonian Dye] True Purple,0,,,,,,,,,,,,,,,
46530,22400000,[Calpheonian Dye] True Lime,0,,,,,,,,,,,,,,,
46602,22400000,[Calpheonian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46506,22400000,[Calpheonian Dye] True Orange,0,,,,,,,,,,,,,,,
46566,22400000,[Calpheonian Dye] True Sky,0,,,,,,,,,,,,,,,
46542,22400000,[Calpheonian Dye] True Mint,0,,,,,,,,,,,,,,,
46578,22400000,[Calpheonian Dye] True Indigo,0,,,,,,,,,,,,,,,
46724,22200000,[Mediahn Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46652,22400000,[Mediahn Dye] True Lime,0,,,,,,,,,,,,,,,
46640,22400000,[Mediahn Dye] True Yellow,0,,,,,,,,,,,,,,,
46712,22400000,[Mediahn Dye] True Purple,0,,,,,,,,,,,,,,,
46676,22000000,[Mediahn Dye] True Aqua,0,,,,,,,,,,,,,,,
46732,22400000,[Mediahn Dye] Black,0,,,,,,,,,,,,,,,
46616,22400000,[Mediahn Dye] True Red,0,,,,,,,,,,,,,,,
46688,22400000,[Mediahn Dye] True Sky,0,,,,,,,,,,,,,,,
46700,22400000,[Mediahn Dye] True Indigo,0,,,,,,,,,,,,,,,
46628,22400000,[Mediahn Dye] True Orange,0,,,,,,,,,,,,,,,
46664,22400000,[Mediahn Dye] True Mint,0,,,,,,,,,,,,,,,
46822,22400000,[Valencian Dye] True Indigo,0,,,,,,,,,,,,,,,
46810,22400000,[Valencian Dye] True Sky,0,,,,,,,,,,,,,,,
46846,22400000,[Valencian Dye] True Deep Pink,0,,,,,,,,,,,,,,,
46762,22400000,[Valencian Dye] True Yellow,0,,,,,,,,,,,,,,,
46854,22400000,[Valencian Dye] Black,0,,,,,,,,,,,,,,,
46834,22400000,[Valencian Dye] True Purple,0,,,,,,,,,,,,,,,
46798,22400000,[Valencian Dye] True Aqua,0,,,,,,,,,,,,,,,
46738,22400000,[Valencian Dye] True Red,0,,,,,,,,,,,,,,,
46774,22400000,[Valencian Dye] True Lime,0,,,,,,,,,,,,,,,
46750,22400000,[Valencian Dye] True Orange,0,,,,,,,,,,,,,,,
46786,22400000,[Valencian Dye] True Mint,0,,,,,,,,,,,,,,,
50018,399000,Registration: Deep Brown Camel,0,,,,,,,,,,,,,,,
50006,249000,Registration: Light Brown Camel,0,,,,,,,,,,,,,,,
18485,985000000,Young Crimson Dragon,0,,,,,,,,,,,,,,,
18483,985000000,Young Crimson Dragon,0,,,,,,,,,,,,,,,
18480,985000000,Young Crimson Dragon,0,,,,,,,,,,,,,,,
18482,985000000,Young Crimson Dragon,0,,,,,,,,,,,,,,,
18484,975000000,Young Crimson Dragon,0,,,,,,,,,,,,,,,
54012,278,Dried Briar,0,,,,,,,,,,,,,,,
54001,278,Carrot,296,,,,,,,,,,,,,,,
59306,42000,Balanced Feed,447,,,,,,,,,,,,,,,
54003,3290,Lump of Raw Sugar,5541,,,,,,,,,,,,,,,
54004,2740,High-Quality Carrot,3210,,,,,,,,,,,,,,,
54021,1850,High-Quality Acacia Leaf,1895,,,,,,,,,,,,,,,
54016,560,Cheap Feed,0,,,,,,,,,,,,,,,
54017,18000,Good Feed,529,,,,,,,,,,,,,,,
54022,9650,Special Acacia Leaf,1386,,,,,,,,,,,,,,,
54030,1460000,Sweet Honey Wine,364,,,,,,,,,,,,,,,
54018,33600,Organic Feed,106214,,,,,,,,,,,,,,,
54032,492000,Special Honey Jar,69,,,,,,,,,,,,,,,
54005,9800,Special Carrot,28572,,,,,,,,,,,,,,,
54020,200,Acacia Leaf,72242,,,,,,,,,,,,,,,
54027,339000,Origin of Wind,2266,,,,,,,,,,,,,,,
59307,66000,Brady's Nutritious Feed,542,,,,,,,,,,,,,,,
52518,540000,[Donkey] White Plume Champron,0,,,,,,,,,,,,,,,
52503,171000,Steel Combat Champron,0,,,,,,,,,,,,,,,
52506,88500000,Granverre Feather Champron,44,,,,,,,,,,,,,,,
52504,1680000,Feather Champron of Storm,0,,,,,,,,,,,,,,,
52520,640000,[Donkey] Steel Combat Champron,5,,,,,,,,,,,,,,,
52501,159000,White Plume Champron,0,,,,,,,,,,,,,,,
52502,540000,Light Red Plumed Champron,0,,,,,,,,,,,,,,,
52515,281000000,Krogdalo's Champron - Sea,0,,,,,,,,,,,,,,,
52509,239000000,Krogdalo's Champron - Earth,0,,,,,,,,,,,,,,,
52505,83500,Steel Champron of Fighting Spirit,786,,,,,,,,,,,,,,,
52512,467000000,Krogdalo's Champron - Wind,0,,,,,,,,,,,,,,,
52519,160000,[Donkey] Light Red Plumed Champron,0,,,,,,,,,,,,,,,
52603,108000,Steel Combat Barding,581,,,,,,,,,,,,,,,
52620,1000000,[Donkey] Steel Combat Barding,75,,,,,,,,,,,,,,,
52604,2730000,Light Leather Barding of Storm,2,,,,,,,,,,,,,,,
52606,93000000,Granverre Leather Barding,27,,,,,,,,,,,,,,,
52609,239000000,Krogdalo's Barding - Earth,0,,,,,,,,,,,,,,,
52618,890000,[Donkey] Light Leather Barding,0,,,,,,,,,,,,,,,
52601,238000,Shabby Leather Barding,2,,,,,,,,,,,,,,,
52602,885000,Light Hide Barding,0,,,,,,,,,,,,,,,
52619,219000,[Donkey] Shabby Leather Barding,1,,,,,,,,,,,,,,,
52605,141000,Steel Barding of Fighting Spirit,32730,,,,,,,,,,,,,,,
52612,369000000,Krogdalo's Barding - Wind,0,,,,,,,,,,,,,,,
52615,281000000,Krogdalo's Barding - Sea,0,,,,,,,,,,,,,,,
52706,89500000,Granverre Leather Saddle,1,,,,,,,,,,,,,,,
52718,462000,[Donkey] Light Leather Saddle,0,,,,,,,,,,,,,,,
52720,755000,[Donkey] Leather Combat Saddle,0,,,,,,,,,,,,,,,
52704,2160000,Light Leather Saddle of Storm,0,,,,,,,,,,,,,,,
52709,239000000,Krogdalo's Saddle - Earth,0,,,,,,,,,,,,,,,
52701,158000,Shabby Leather Saddle,0,,,,,,,,,,,,,,,
52702,462000,Light Hide Saddle,0,,,,,,,,,,,,,,,
52719,158000,[Donkey] Shabby Leather Saddle,0,,,,,,,,,,,,,,,
52703,755000,Leather Combat Saddle,0,,,,,,,,,,,,,,,
52715,281000000,Krogdalo's Saddle - Sea,0,,,,,,,,,,,,,,,
52705,980000,Leather Saddle of Fighting Spirit,0,,,,,,,,,,,,,,,
52712,480000000,Krogdalo's Saddle - Wind,0,,,,,,,,,,,,,,,
52804,1800000,Light Leather Stirrups of Storm,0,,,,,,,,,,,,,,,
52820,306000,[Donkey] Leather Combat Stirrups,0,,,,,,,,,,,,,,,
52803,310000,Leather Combat Stirrups,0,,,,,,,,,,,,,,,
52815,294000000,Krogdalo's Stirrups - Sea,0,,,,,,,,,,,,,,,
52818,292000,[Donkey] Light Leather Stirrups,0,,,,,,,,,,,,,,,
52801,79000,Shabby Hide Stirrups,0,,,,,,,,,,,,,,,
52802,292000,Light Hide Stirrups,0,,,,,,,,,,,,,,,
52819,79000,[Donkey] Shabby Leather Stirrups,0,,,,,,,,,,,,,,,
52805,565000,Leather Stirrups of Fighting Spirit,0,,,,,,,,,,,,,,,
52812,458000000,Krogdalo's Stirrups - Wind,0,,,,,,,,,,,,,,,
52809,275000000,Krogdalo's Stirrups - Earth,0,,,,,,,,,,,,,,,
52806,70500000,Granverre Leather Stirrups,0,,,,,,,,,,,,,,,
52906,68000000,Granverre Metal Horseshoe,0,,,,,,,,,,,,,,,
52904,2400000,Light Steel Horseshoe of Storm,0,,,,,,,,,,,,,,,
52903,332000,Steel Combat Horseshoe,63,,,,,,,,,,,,,,,
52919,62500,[Donkey] Weak Iron Horseshoe,9,,,,,,,,,,,,,,,
52920,264000,[Donkey] Steel Combat Horseshoe,184,,,,,,,,,,,,,,,
52901,78000,Weak Iron Horseshoe,5,,,,,,,,,,,,,,,
52902,535000,Light Iron Horseshoe,31,,,,,,,,,,,,,,,
52915,303000000,Krogdalo's Horseshoe - Sea,0,,,,,,,,,,,,,,,
52909,275000000,Krogdalo's Horseshoe - Earth,0,,,,,,,,,,,,,,,
52921,6050000,[Donkey] Granverre Metal Horseshoe,0,,,,,,,,,,,,,,,
52918,390000,[Donkey] Light Iron Horseshoe,19,,,,,,,,,,,,,,,
52905,765000,Steel Horseshoe of Fighting Spirit,0,,,,,,,,,,,,,,,
52912,499000000,Krogdalo's Horseshoe - Wind,0,,,,,,,,,,,,,,,
59305,33800000,Muzika Leather Stirrups,0,,,,,,,,,,,,,,,
59303,1500000,Small Leather Stirrups,0,,,,,,,,,,,,,,,
59105,39400000,Muzika Leather Armor,0,,,,,,,,,,,,,,,
59103,1110000,Small Leather Elephant Armor,0,,,,,,,,,,,,,,,
59003,1500000,Small Leather Elephant Mask,0,,,,,,,,,,,,,,,
59005,40500000,Muzika Leather Mask,0,,,,,,,,,,,,,,,
59205,47400000,Muzika Leather Saddle,0,,,,,,,,,,,,,,,
59203,4200000,Small Leather Saddle,0,,,,,,,,,,,,,,,
50807,2490000,Pure Forest Breath,0,,,,,,,,,,,,,,,
50809,2500000,Breezy Conch Seaweed,0,,,,,,,,,,,,,,,
50803,100000,Rumbling Earth Shard,2,,,,,,,,,,,,,,,
50806,2500000,Spirit Pouch of Ferocious Beast,0,,,,,,,,,,,,,,,
50810,2500000,Deep Blue Hoof Root,0,,,,,,,,,,,,,,,
757010,20000000,Mythical Feather,0,,,,,,,,,,,,,,,
50801,5050000,Krogdalo's Origin Stone,109,,,,,,,,,,,,,,,
50808,2500000,Rainbow Gem Fruit,0,,,,,,,,,,,,,,,
50802,50000,Swaying Wind Shard,140430,,,,,,,,,,,,,,,
50804,2500000,Stonetail Fodder,0,,,,,,,,,,,,,,,
49009,1570000000,Ship License: Epheria Frigate,18,,,,,,,,,,,,,,,
49003,1200000,Ship License: Calpheon Rowboat,0,,,,,,,,,,,,,,,
49006,5950000,Ship License: Fishing Boat,103,,,,,,,,,,,,,,,
49004,2200000,Ship License: Mediah Rowboat,0,,,,,,,,,,,,,,,
49011,535000000,Ship License: Epheria Sailboat,14,,,,,,,,,,,,,,,
49001,570000,Ship License: Rowboat,2,,,,,,,,,,,,,,,
49202,316000,Calpheon Rowboat Cargo Container,0,,,,,,,,,,,,,,,
49203,296000,Altinova Rowboat Cargo Container,0,,,,,,,,,,,,,,,
49205,850000,Fishing Boat Cargo Container of Abundance,0,,,,,,,,,,,,,,,
49210,13500000,Kaia Fishing Boat Cargo Container,0,,,,,,,,,,,,,,,
49201,276000,Rowboat Cargo Container,0,,,,,,,,,,,,,,,
49204,695000,Fishing Boat Cargo Container,0,,,,,,,,,,,,,,,
49211,4940000,Kaia Rowboat Cargo Container,3,,,,,,,,,,,,,,,
49206,303000,Valencia Rowboat Cargo Container,0,,,,,,,,,,,,,,,
49303,283000,Altinova Rowboat Prow,0,,,,,,,,,,,,,,,
49301,279000,Rowboat Prow,0,,,,,,,,,,,,,,,
49302,314000,Calpheon Rowboat Prow,0,,,,,,,,,,,,,,,
49307,440000,Valencia Rowboat Prow,0,,,,,,,,,,,,,,,
49306,417000,Fishing Boat Prow of Abundance,0,,,,,,,,,,,,,,,
49310,11800000,Kaia Fishing Boat Prow,85,,,,,,,,,,,,,,,
49304,344000,Fishing Boat Prow,0,,,,,,,,,,,,,,,
49311,7500000,Kaia Rowboat Prow,11,,,,,,,,,,,,,,,
49401,300000,Rowboat Decoration,0,,,,,,,,,,,,,,,
49402,346000,Calpheon Rowboat Decoration,0,,,,,,,,,,,,,,,
49403,347000,Altinova Rowboat Decoration,9,,,,,,,,,,,,,,,
49405,68500,Fishing Boat Decoration of Abundance,2780,,,,,,,,,,,,,,,
49404,545000,Fishing Boat Decoration,0,,,,,,,,,,,,,,,
49411,7400000,Kaia Rowboat Decoration,0,,,,,,,,,,,,,,,
49410,13300000,Kaia Fishing Boat Decoration,0,,,,,,,,,,,,,,,
49406,340000,Valencia Rowboat Decoration,0,,,,,,,,,,,,,,,
54208,68500000,Plain Totem of the Sea,0,,,,,,,,,,,,,,,
54207,29300000,Plain Totem of the Sea,0,,,,,,,,,,,,,,,
54205,12500000,Plain Totem of the Sea,0,,,,,,,,,,,,,,,
54206,17500000,Plain Totem of the Sea,0,,,,,,,,,,,,,,,
54202,10500000,Old Totem of the Sea,0,,,,,,,,,,,,,,,
54209,16100000,Hard Totem of the Sea,0,,,,,,,,,,,,,,,
49730,215000000,Epheria Frigate: Ocean Dragon Prow,2,,,,,,,,,,,,,,,
49726,72000000,Epheria Sailboat: Sea Dragon Prow,0,,,,,,,,,,,,,,,
49713,144000000,Epheria Sailboat: Dragon Prow,20,,,,,,,,,,,,,,,
49722,108000000,Epheria Frigate: Dragon Prow,1,,,,,,,,,,,,,,,
49723,96000000,Epheria Frigate: Upgraded Black Plating,1,,,,,,,,,,,,,,,
49727,94500000,Epheria Sailboat: Lightweight Black Plating,0,,,,,,,,,,,,,,,
49731,199000000,Epheria Frigate: Streamlined Black Plating,7,,,,,,,,,,,,,,,
49714,165000000,Epheria Sailboat: Upgraded Black Plating,29,,,,,,,,,,,,,,,
49724,157000000,Epheria Frigate: Zafina Cannon,0,,,,,,,,,,,,,,,
49728,110000000,Epheria Sailboat: Elise Cannon,0,,,,,,,,,,,,,,,
